[Head]
Converter = SampleTxtConverter
Version = 1
[Item]
SampleID = Exp343.2
TestDate = 2025-06-04
Operator = 
Length = 85
Width = 20
Thickness = 0.117
So = 2.34
Lo = 100
Fm = 28.89
Rm = 12.3461538
Bf(kN/mm) = 1.4445
Fb = -0.27
Rb = -0.1153846
Fy = /
Ry = 
E(GPa) = -0.1033508
Slope = -2.41841
[Curve]
[Specimen0]
Time	Load	Extension	Displacement
56.362	10.91	-4.6540	-4.6500
56.382	10.91	-4.6570	-4.6600
56.402	10.91	-4.6590	-4.6600
56.422	10.92	-4.6600	-4.6600
56.442	10.92	-4.6620	-4.6600
56.462	10.92	-4.6630	-4.6600
56.482	10.93	-4.6650	-4.6600
56.502	10.93	-4.6660	-4.6700
56.522	10.93	-4.6680	-4.6700
56.542	10.93	-4.6690	-4.6700
56.562	10.93	-4.6710	-4.6700
56.582	10.93	-4.6720	-4.6700
56.602	10.94	-4.6750	-4.6800
56.622	10.94	-4.6770	-4.6800
56.642	10.94	-4.6780	-4.6800
56.662	10.95	-4.6800	-4.6800
56.682	10.95	-4.6810	-4.6800
56.702	10.95	-4.6830	-4.6800
56.722	10.95	-4.6840	-4.6800
56.742	10.95	-4.6860	-4.6900
56.762	10.95	-4.6880	-4.6900
56.782	10.95	-4.6910	-4.6900
56.802	10.96	-4.6920	-4.6900
56.822	10.96	-4.6940	-4.6900
56.842	10.96	-4.6950	-4.7000
56.862	10.97	-4.6970	-4.7000
56.882	10.97	-4.6980	-4.7000
56.902	10.97	-4.7000	-4.7000
56.922	10.97	-4.7010	-4.7000
56.942	10.97	-4.7030	-4.7000
56.962	10.97	-4.7040	-4.7000
56.982	10.98	-4.7060	-4.7100
57.002	10.98	-4.7070	-4.7100
57.022	10.98	-4.7100	-4.7100
57.042	10.98	-4.7120	-4.7100
57.062	10.98	-4.7130	-4.7100
57.082	10.98	-4.7150	-4.7100
57.102	10.99	-4.7160	-4.7200
57.122	10.99	-4.7180	-4.7200
57.142	10.99	-4.7200	-4.7200
57.162	10.99	-4.7210	-4.7200
57.182	11.00	-4.7230	-4.7200
57.202	11.00	-4.7240	-4.7200
57.222	11.00	-4.7260	-4.7300
57.242	11.00	-4.7290	-4.7300
57.262	11.01	-4.7300	-4.7300
57.282	11.01	-4.7320	-4.7300
57.302	11.01	-4.7330	-4.7300
57.322	11.01	-4.7350	-4.7300
57.342	11.01	-4.7360	-4.7400
57.362	11.01	-4.7380	-4.7400
57.382	11.01	-4.7390	-4.7400
57.402	11.01	-4.7410	-4.7400
57.422	11.01	-4.7420	-4.7400
57.442	11.02	-4.7440	-4.7400
57.462	11.02	-4.7470	-4.7500
57.482	11.02	-4.7490	-4.7500
57.502	11.03	-4.7500	-4.7500
57.522	11.03	-4.7520	-4.7500
57.542	11.03	-4.7530	-4.7500
57.562	11.04	-4.7550	-4.7500
57.582	11.04	-4.7560	-4.7600
57.602	11.04	-4.7580	-4.7600
57.622	11.04	-4.7590	-4.7600
57.642	11.04	-4.7610	-4.7600
57.662	11.04	-4.7620	-4.7600
57.682	11.04	-4.7650	-4.7700
57.702	11.04	-4.7670	-4.7700
57.722	11.04	-4.7680	-4.7700
57.742	11.05	-4.7700	-4.7700
57.762	11.05	-4.7710	-4.7700
57.782	11.05	-4.7730	-4.7700
57.802	11.05	-4.7740	-4.7700
57.822	11.05	-4.7760	-4.7800
57.842	11.06	-4.7770	-4.7800
57.862	11.06	-4.7790	-4.7800
57.882	11.06	-4.7820	-4.7800
57.902	11.07	-4.7840	-4.7800
57.922	11.07	-4.7850	-4.7900
57.942	11.07	-4.7870	-4.7900
57.962	11.08	-4.7880	-4.7900
57.982	11.08	-4.7900	-4.7900
58.002	11.08	-4.7910	-4.7900
58.022	11.08	-4.7930	-4.7900
58.042	11.08	-4.7940	-4.7900
58.062	11.08	-4.7960	-4.8000
58.082	11.08	-4.7990	-4.8000
58.102	11.08	-4.8000	-4.8000
58.122	11.09	-4.8020	-4.8000
58.142	11.09	-4.8030	-4.8000
58.162	11.09	-4.8050	-4.8000
58.182	11.10	-4.8060	-4.8100
58.202	11.10	-4.8080	-4.8100
58.222	11.10	-4.8090	-4.8100
58.242	11.10	-4.8110	-4.8100
58.262	11.11	-4.8130	-4.8100
58.282	11.11	-4.8140	-4.8100
58.302	11.11	-4.8170	-4.8200
58.322	11.11	-4.8190	-4.8200
58.342	11.11	-4.8200	-4.8200
58.362	11.11	-4.8220	-4.8200
58.382	11.11	-4.8230	-4.8200
58.402	11.12	-4.8250	-4.8200
58.422	11.12	-4.8260	-4.8300
58.442	11.12	-4.8280	-4.8300
58.462	11.12	-4.8290	-4.8300
58.482	11.12	-4.8310	-4.8300
58.502	11.12	-4.8340	-4.8300
58.522	11.12	-4.8350	-4.8400
58.542	11.13	-4.8370	-4.8400
58.562	11.13	-4.8380	-4.8400
58.582	11.14	-4.8400	-4.8400
58.602	11.14	-4.8410	-4.8400
58.622	11.14	-4.8430	-4.8400
58.642	11.14	-4.8450	-4.8400
58.662	11.14	-4.8460	-4.8500
58.682	11.14	-4.8480	-4.8500
58.702	11.14	-4.8490	-4.8500
58.722	11.14	-4.8510	-4.8500
58.742	11.14	-4.8540	-4.8500
58.762	11.15	-4.8550	-4.8600
58.782	11.15	-4.8570	-4.8600
58.802	11.15	-4.8580	-4.8600
58.822	11.16	-4.8600	-4.8600
58.842	11.16	-4.8610	-4.8600
58.862	11.16	-4.8630	-4.8600
58.882	11.16	-4.8640	-4.8600
58.902	11.17	-4.8660	-4.8700
58.922	11.17	-4.8690	-4.8700
58.942	11.17	-4.8700	-4.8700
58.962	11.17	-4.8720	-4.8700
58.982	11.17	-4.8740	-4.8700
59.002	11.17	-4.8750	-4.8800
59.022	11.17	-4.8770	-4.8800
59.042	11.17	-4.8780	-4.8800
59.062	11.18	-4.8800	-4.8800
59.082	11.18	-4.8810	-4.8800
59.102	11.18	-4.8830	-4.8800
59.122	11.18	-4.8840	-4.8800
59.142	11.18	-4.8860	-4.8900
59.162	11.18	-4.8870	-4.8900
59.182	11.19	-4.8890	-4.8900
59.202	11.19	-4.8920	-4.8900
59.222	11.19	-4.8930	-4.8900
59.242	11.19	-4.8950	-4.8900
59.262	11.20	-4.8960	-4.9000
59.282	11.20	-4.8980	-4.9000
59.302	11.20	-4.8990	-4.9000
59.322	11.20	-4.9010	-4.9000
59.342	11.20	-4.9020	-4.9000
59.362	11.20	-4.9040	-4.9000
59.382	11.20	-4.9070	-4.9100
59.402	11.21	-4.9090	-4.9100
59.422	11.21	-4.9100	-4.9100
59.442	11.22	-4.9120	-4.9100
59.462	11.22	-4.9130	-4.9100
59.482	11.22	-4.9150	-4.9100
59.502	11.22	-4.9160	-4.9200
59.522	11.22	-4.9180	-4.9200
59.542	11.23	-4.9190	-4.9200
59.562	11.23	-4.9210	-4.9200
59.582	11.23	-4.9240	-4.9200
59.602	11.23	-4.9250	-4.9300
59.622	11.23	-4.9270	-4.9300
59.642	11.23	-4.9280	-4.9300
59.662	11.23	-4.9300	-4.9300
59.682	11.24	-4.9310	-4.9300
59.702	11.24	-4.9330	-4.9300
59.722	11.24	-4.9340	-4.9300
59.742	11.25	-4.9360	-4.9400
59.762	11.25	-4.9380	-4.9400
59.782	11.25	-4.9390	-4.9400
59.802	11.25	-4.9410	-4.9400
59.822	11.25	-4.9440	-4.9400
59.842	11.25	-4.9450	-4.9500
59.862	11.26	-4.9470	-4.9500
59.882	11.26	-4.9480	-4.9500
59.902	11.27	-4.9500	-4.9500
59.922	11.27	-4.9510	-4.9500
59.942	11.27	-4.9530	-4.9500
59.962	11.27	-4.9540	-4.9500
59.982	11.27	-4.9560	-4.9600
60.002	11.28	-4.9590	-4.9600
60.022	11.28	-4.9600	-4.9600
60.042	11.28	-4.9620	-4.9600
60.062	11.28	-4.9630	-4.9600
60.082	11.28	-4.9650	-4.9600
60.102	11.29	-4.9660	-4.9700
60.122	11.29	-4.9680	-4.9700
60.142	11.29	-4.9700	-4.9700
60.162	11.29	-4.9710	-4.9700
60.182	11.29	-4.9730	-4.9700
60.202	11.30	-4.9740	-4.9700
60.222	11.30	-4.9760	-4.9800
60.242	11.30	-4.9790	-4.9800
60.262	11.30	-4.9800	-4.9800
60.282	11.30	-4.9820	-4.9800
60.302	11.31	-4.9830	-4.9800
60.322	11.31	-4.9850	-4.9800
60.342	11.31	-4.9860	-4.9900
60.362	11.31	-4.9880	-4.9900
60.382	11.31	-4.9890	-4.9900
60.402	11.32	-4.9910	-4.9900
60.422	11.32	-4.9920	-4.9900
60.442	11.32	-4.9950	-5.0000
60.462	11.32	-4.9970	-5.0000
60.482	11.32	-4.9990	-5.0000
60.502	11.32	-5.0000	-5.0000
60.522	11.33	-5.0020	-5.0000
60.542	11.33	-5.0030	-5.0000
60.562	11.33	-5.0050	-5.0000
60.582	11.33	-5.0060	-5.0100
60.602	11.34	-5.0080	-5.0100
60.622	11.34	-5.0090	-5.0100
60.642	11.34	-5.0110	-5.0100
60.662	11.34	-5.0120	-5.0100
60.682	11.34	-5.0140	-5.0100
60.702	11.34	-5.0170	-5.0200
60.722	11.35	-5.0180	-5.0200
60.742	11.35	-5.0200	-5.0200
60.762	11.35	-5.0210	-5.0200
60.782	11.35	-5.0230	-5.0200
60.802	11.36	-5.0240	-5.0200
60.822	11.36	-5.0260	-5.0300
60.842	11.36	-5.0270	-5.0300
60.862	11.36	-5.0290	-5.0300
60.882	11.37	-5.0320	-5.0300
60.902	11.37	-5.0340	-5.0300
60.922	11.37	-5.0350	-5.0400
60.942	11.37	-5.0370	-5.0400
60.962	11.37	-5.0380	-5.0400
60.982	11.38	-5.0400	-5.0400
61.002	11.38	-5.0410	-5.0400
61.022	11.38	-5.0430	-5.0400
61.042	11.38	-5.0440	-5.0400
61.062	11.38	-5.0460	-5.0500
61.082	11.38	-5.0470	-5.0500
61.102	11.38	-5.0500	-5.0500
61.122	11.39	-5.0520	-5.0500
61.142	11.40	-5.0530	-5.0500
61.162	11.40	-5.0550	-5.0500
61.182	11.40	-5.0560	-5.0600
61.202	11.40	-5.0580	-5.0600
61.222	11.40	-5.0590	-5.0600
61.242	11.41	-5.0610	-5.0600
61.262	11.41	-5.0630	-5.0600
61.282	11.41	-5.0640	-5.0600
61.302	11.42	-5.0670	-5.0700
61.322	11.42	-5.0690	-5.0700
61.342	11.42	-5.0700	-5.0700
61.362	11.42	-5.0720	-5.0700
61.382	11.43	-5.0730	-5.0700
61.402	11.43	-5.0750	-5.0700
61.422	11.43	-5.0760	-5.0800
61.442	11.43	-5.0780	-5.0800
61.462	11.43	-5.0790	-5.0800
61.482	11.43	-5.0810	-5.0800
61.502	11.43	-5.0820	-5.0800
61.522	11.43	-5.0840	-5.0800
61.542	11.43	-5.0870	-5.0900
61.562	11.44	-5.0880	-5.0900
61.582	11.44	-5.0900	-5.0900
61.602	11.45	-5.0910	-5.0900
61.622	11.45	-5.0930	-5.0900
61.642	11.45	-5.0950	-5.0900
61.662	11.45	-5.0960	-5.1000
61.682	11.45	-5.0980	-5.1000
61.702	11.45	-5.0990	-5.1000
61.722	11.46	-5.1010	-5.1000
61.742	11.46	-5.1040	-5.1000
61.762	11.46	-5.1050	-5.1100
61.782	11.47	-5.1070	-5.1100
61.802	11.47	-5.1080	-5.1100
61.822	11.47	-5.1100	-5.1100
61.842	11.47	-5.1110	-5.1100
61.862	11.47	-5.1130	-5.1100
61.882	11.47	-5.1140	-5.1100
61.902	11.47	-5.1160	-5.1200
61.922	11.47	-5.1170	-5.1200
61.942	11.47	-5.1190	-5.1200
61.962	11.48	-5.1220	-5.1200
61.982	11.48	-5.1240	-5.1200
62.002	11.48	-5.1250	-5.1300
62.022	11.48	-5.1270	-5.1300
62.042	11.49	-5.1280	-5.1300
62.062	11.49	-5.1300	-5.1300
62.082	11.49	-5.1310	-5.1300
62.102	11.49	-5.1330	-5.1300
62.122	11.49	-5.1340	-5.1300
62.142	11.50	-5.1360	-5.1400
62.162	11.50	-5.1390	-5.1400
62.182	11.50	-5.1400	-5.1400
62.202	11.50	-5.1420	-5.1400
62.222	11.51	-5.1430	-5.1400
62.242	11.51	-5.1450	-5.1400
62.262	11.51	-5.1460	-5.1500
62.282	11.52	-5.1480	-5.1500
62.302	11.52	-5.1490	-5.1500
62.322	11.52	-5.1510	-5.1500
62.342	11.52	-5.1520	-5.1500
62.362	11.52	-5.1540	-5.1500
62.382	11.53	-5.1560	-5.1600
62.402	11.53	-5.1590	-5.1600
62.422	11.53	-5.1600	-5.1600
62.442	11.53	-5.1620	-5.1600
62.462	11.53	-5.1630	-5.1600
62.482	11.53	-5.1650	-5.1600
62.502	11.53	-5.1660	-5.1700
62.522	11.53	-5.1680	-5.1700
62.542	11.53	-5.1690	-5.1700
62.562	11.54	-5.1710	-5.1700
62.582	11.54	-5.1720	-5.1700
62.602	11.54	-5.1750	-5.1800
62.622	11.55	-5.1770	-5.1800
62.642	11.55	-5.1780	-5.1800
62.662	11.55	-5.1800	-5.1800
62.682	11.55	-5.1810	-5.1800
62.702	11.56	-5.1830	-5.1800
62.722	11.56	-5.1840	-5.1800
62.742	11.56	-5.1860	-5.1900
62.762	11.56	-5.1880	-5.1900
62.782	11.56	-5.1890	-5.1900
62.802	11.56	-5.1920	-5.1900
62.822	11.56	-5.1940	-5.1900
62.842	11.56	-5.1950	-5.2000
62.862	11.57	-5.1970	-5.2000
62.882	11.57	-5.1980	-5.2000
62.902	11.57	-5.2000	-5.2000
62.922	11.57	-5.2010	-5.2000
62.942	11.58	-5.2030	-5.2000
62.962	11.58	-5.2040	-5.2000
62.982	11.58	-5.2060	-5.2100
63.002	11.58	-5.2070	-5.2100
63.022	11.59	-5.2100	-5.2100
63.042	11.59	-5.2120	-5.2100
63.062	11.59	-5.2130	-5.2100
63.082	11.59	-5.2150	-5.2100
63.102	11.60	-5.2160	-5.2200
63.122	11.60	-5.2180	-5.2200
63.142	11.60	-5.2200	-5.2200
63.162	11.60	-5.2210	-5.2200
63.182	11.60	-5.2230	-5.2200
63.202	11.60	-5.2240	-5.2200
63.222	11.60	-5.2260	-5.2300
63.242	11.61	-5.2270	-5.2300
63.262	11.61	-5.2300	-5.2300
63.282	11.61	-5.2320	-5.2300
63.302	11.61	-5.2330	-5.2300
63.322	11.61	-5.2350	-5.2300
63.342	11.62	-5.2360	-5.2400
63.362	11.62	-5.2380	-5.2400
63.382	11.62	-5.2390	-5.2400
63.402	11.62	-5.2410	-5.2400
63.422	11.63	-5.2420	-5.2400
63.442	11.63	-5.2440	-5.2400
63.462	11.63	-5.2470	-5.2500
63.482	11.63	-5.2490	-5.2500
63.502	11.64	-5.2500	-5.2500
63.522	11.64	-5.2520	-5.2500
63.542	11.64	-5.2530	-5.2500
63.562	11.64	-5.2550	-5.2500
63.582	11.65	-5.2560	-5.2600
63.602	11.65	-5.2580	-5.2600
63.622	11.65	-5.2590	-5.2600
63.642	11.65	-5.2610	-5.2600
63.662	11.65	-5.2640	-5.2600
63.682	11.65	-5.2650	-5.2700
63.702	11.65	-5.2670	-5.2700
63.722	11.65	-5.2680	-5.2700
63.742	11.65	-5.2700	-5.2700
63.762	11.65	-5.2710	-5.2700
63.782	11.65	-5.2730	-5.2700
63.802	11.66	-5.2740	-5.2700
63.822	11.66	-5.2760	-5.2800
63.842	11.66	-5.2770	-5.2800
63.862	11.66	-5.2790	-5.2800
63.882	11.67	-5.2810	-5.2800
63.902	11.67	-5.2840	-5.2800
63.922	11.67	-5.2850	-5.2900
63.942	11.67	-5.2870	-5.2900
63.962	11.68	-5.2880	-5.2900
63.982	11.68	-5.2900	-5.2900
64.002	11.68	-5.2910	-5.2900
64.022	11.69	-5.2930	-5.2900
64.042	11.69	-5.2940	-5.2900
64.062	11.69	-5.2960	-5.3000
64.082	11.69	-5.2970	-5.3000
64.102	11.69	-5.3000	-5.3000
64.122	11.70	-5.3020	-5.3000
64.142	11.70	-5.3030	-5.3000
64.162	11.70	-5.3050	-5.3000
64.182	11.70	-5.3060	-5.3100
64.202	11.70	-5.3080	-5.3100
64.222	11.70	-5.3090	-5.3100
64.242	11.70	-5.3110	-5.3100
64.262	11.70	-5.3130	-5.3100
64.282	11.70	-5.3140	-5.3100
64.302	11.71	-5.3160	-5.3200
64.322	11.71	-5.3190	-5.3200
64.342	11.71	-5.3200	-5.3200
64.362	11.72	-5.3220	-5.3200
64.382	11.72	-5.3230	-5.3200
64.402	11.72	-5.3250	-5.3200
64.422	11.72	-5.3260	-5.3300
64.442	11.72	-5.3280	-5.3300
64.462	11.72	-5.3290	-5.3300
64.482	11.72	-5.3310	-5.3300
64.502	11.73	-5.3320	-5.3300
64.522	11.73	-5.3350	-5.3400
64.542	11.73	-5.3370	-5.3400
64.562	11.73	-5.3380	-5.3400
64.582	11.74	-5.3400	-5.3400
64.602	11.74	-5.3410	-5.3400
64.622	11.74	-5.3430	-5.3400
64.642	11.74	-5.3450	-5.3400
64.662	11.74	-5.3460	-5.3500
64.682	11.75	-5.3480	-5.3500
64.702	11.75	-5.3490	-5.3500
64.722	11.75	-5.3510	-5.3500
64.742	11.75	-5.3540	-5.3500
64.762	11.75	-5.3550	-5.3600
64.782	11.75	-5.3570	-5.3600
64.802	11.75	-5.3580	-5.3600
64.822	11.76	-5.3600	-5.3600
64.842	11.76	-5.3610	-5.3600
64.862	11.76	-5.3630	-5.3600
64.882	11.77	-5.3640	-5.3600
64.902	11.77	-5.3660	-5.3700
64.922	11.77	-5.3670	-5.3700
64.942	11.77	-5.3690	-5.3700
64.962	11.77	-5.3720	-5.3700
64.982	11.77	-5.3740	-5.3700
65.002	11.77	-5.3750	-5.3800
65.022	11.77	-5.3770	-5.3800
65.042	11.77	-5.3780	-5.3800
65.062	11.77	-5.3800	-5.3800
65.082	11.77	-5.3810	-5.3800
65.102	11.78	-5.3830	-5.3800
65.122	11.78	-5.3840	-5.3800
65.142	11.78	-5.3860	-5.3900
65.162	11.78	-5.3870	-5.3900
65.182	11.79	-5.3900	-5.3900
65.202	11.79	-5.3920	-5.3900
65.222	11.79	-5.3930	-5.3900
65.242	11.79	-5.3950	-5.3900
65.262	11.79	-5.3960	-5.4000
65.282	11.79	-5.3980	-5.4000
65.302	11.80	-5.3990	-5.4000
65.322	11.80	-5.4010	-5.4000
65.342	11.80	-5.4020	-5.4000
65.362	11.81	-5.4040	-5.4000
65.382	11.81	-5.4070	-5.4100
65.402	11.81	-5.4090	-5.4100
65.422	11.81	-5.4100	-5.4100
65.442	11.82	-5.4120	-5.4100
65.462	11.82	-5.4130	-5.4100
65.482	11.82	-5.4150	-5.4100
65.502	11.82	-5.4160	-5.4200
65.522	11.82	-5.4180	-5.4200
65.542	11.82	-5.4190	-5.4200
65.562	11.82	-5.4210	-5.4200
65.582	11.83	-5.4220	-5.4200
65.602	11.83	-5.4240	-5.4200
65.622	11.83	-5.4270	-5.4300
65.642	11.83	-5.4280	-5.4300
65.662	11.84	-5.4300	-5.4300
65.682	11.84	-5.4310	-5.4300
65.702	11.85	-5.4330	-5.4300
65.722	11.85	-5.4340	-5.4300
65.742	11.85	-5.4360	-5.4400
65.762	11.85	-5.4380	-5.4400
65.782	11.85	-5.4410	-5.4400
65.802	11.85	-5.4420	-5.4400
65.822	11.85	-5.4440	-5.4400
65.842	11.85	-5.4450	-5.4500
65.862	11.86	-5.4470	-5.4500
65.882	11.86	-5.4480	-5.4500
65.902	11.86	-5.4500	-5.4500
65.922	11.87	-5.4510	-5.4500
65.942	11.87	-5.4530	-5.4500
65.962	11.87	-5.4540	-5.4500
65.982	11.87	-5.4560	-5.4600
66.002	11.87	-5.4570	-5.4600
66.022	11.87	-5.4590	-5.4600
66.042	11.87	-5.4600	-5.4600
66.062	11.87	-5.4630	-5.4600
66.082	11.87	-5.4650	-5.4600
66.102	11.88	-5.4660	-5.4700
66.122	11.88	-5.4680	-5.4700
66.142	11.89	-5.4700	-5.4700
66.162	11.89	-5.4710	-5.4700
66.182	11.89	-5.4730	-5.4700
66.202	11.90	-5.4740	-5.4700
66.222	11.90	-5.4760	-5.4800
66.242	11.90	-5.4790	-5.4800
66.262	11.91	-5.4800	-5.4800
66.282	11.91	-5.4820	-5.4800
66.302	11.91	-5.4830	-5.4800
66.322	11.91	-5.4850	-5.4800
66.342	11.91	-5.4860	-5.4900
66.362	11.91	-5.4880	-5.4900
66.382	11.91	-5.4890	-5.4900
66.402	11.92	-5.4910	-5.4900
66.422	11.92	-5.4920	-5.4900
66.442	11.92	-5.4940	-5.4900
66.462	11.92	-5.4970	-5.5000
66.482	11.92	-5.4990	-5.5000
66.502	11.92	-5.5000	-5.5000
66.522	11.92	-5.5020	-5.5000
66.542	11.93	-5.5030	-5.5000
66.562	11.93	-5.5050	-5.5000
66.582	11.93	-5.5060	-5.5100
66.602	11.93	-5.5080	-5.5100
66.622	11.93	-5.5090	-5.5100
66.642	11.94	-5.5110	-5.5100
66.662	11.94	-5.5140	-5.5100
66.682	11.94	-5.5150	-5.5200
66.702	11.95	-5.5170	-5.5200
66.722	11.95	-5.5180	-5.5200
66.742	11.95	-5.5200	-5.5200
66.762	11.95	-5.5210	-5.5200
66.782	11.96	-5.5230	-5.5200
66.802	11.96	-5.5240	-5.5200
66.822	11.96	-5.5260	-5.5300
66.842	11.96	-5.5270	-5.5300
66.862	11.96	-5.5290	-5.5300
66.882	11.96	-5.5320	-5.5300
66.902	11.96	-5.5340	-5.5300
66.922	11.97	-5.5350	-5.5400
66.942	11.97	-5.5370	-5.5400
66.962	11.97	-5.5380	-5.5400
66.982	11.97	-5.5400	-5.5400
67.002	11.97	-5.5410	-5.5400
67.022	11.97	-5.5430	-5.5400
67.042	11.97	-5.5440	-5.5400
67.062	11.97	-5.5460	-5.5500
67.082	11.98	-5.5470	-5.5500
67.102	11.98	-5.5500	-5.5500
67.122	11.99	-5.5520	-5.5500
67.142	11.99	-5.5530	-5.5500
67.162	11.99	-5.5550	-5.5500
67.182	11.99	-5.5560	-5.5600
67.202	11.99	-5.5580	-5.5600
67.222	11.99	-5.5590	-5.5600
67.242	12.00	-5.5610	-5.5600
67.262	12.00	-5.5630	-5.5600
67.282	12.00	-5.5640	-5.5600
67.302	12.00	-5.5660	-5.5700
67.322	12.00	-5.5690	-5.5700
67.342	12.01	-5.5700	-5.5700
67.362	12.01	-5.5720	-5.5700
67.382	12.01	-5.5730	-5.5700
67.402	12.01	-5.5750	-5.5700
67.422	12.01	-5.5760	-5.5800
67.442	12.01	-5.5780	-5.5800
67.462	12.02	-5.5790	-5.5800
67.482	12.02	-5.5810	-5.5800
67.502	12.02	-5.5820	-5.5800
67.522	12.02	-5.5840	-5.5800
67.542	12.03	-5.5870	-5.5900
67.562	12.03	-5.5880	-5.5900
67.582	12.03	-5.5900	-5.5900
67.602	12.03	-5.5910	-5.5900
67.622	12.04	-5.5930	-5.5900
67.642	12.04	-5.5950	-5.5900
67.662	12.04	-5.5960	-5.6000
67.682	12.05	-5.5980	-5.6000
67.702	12.05	-5.5990	-5.6000
67.722	12.05	-5.6010	-5.6000
67.742	12.05	-5.6040	-5.6000
67.762	12.05	-5.6050	-5.6100
67.782	12.06	-5.6070	-5.6100
67.802	12.06	-5.6080	-5.6100
67.822	12.06	-5.6100	-5.6100
67.842	12.06	-5.6110	-5.6100
67.862	12.06	-5.6130	-5.6100
67.882	12.06	-5.6140	-5.6100
67.902	12.06	-5.6160	-5.6200
67.922	12.07	-5.6170	-5.6200
67.942	12.07	-5.6190	-5.6200
67.962	12.07	-5.6220	-5.6200
67.982	12.08	-5.6240	-5.6200
68.002	12.08	-5.6250	-5.6300
68.022	12.08	-5.6270	-5.6300
68.042	12.08	-5.6280	-5.6300
68.062	12.08	-5.6300	-5.6300
68.082	12.08	-5.6310	-5.6300
68.102	12.09	-5.6330	-5.6300
68.122	12.09	-5.6340	-5.6300
68.142	12.09	-5.6360	-5.6400
68.162	12.09	-5.6390	-5.6400
68.182	12.09	-5.6400	-5.6400
68.202	12.10	-5.6420	-5.6400
68.222	12.10	-5.6430	-5.6400
68.242	12.10	-5.6450	-5.6400
68.262	12.10	-5.6460	-5.6500
68.282	12.10	-5.6480	-5.6500
68.302	12.10	-5.6490	-5.6500
68.322	12.10	-5.6510	-5.6500
68.342	12.11	-5.6520	-5.6500
68.362	12.11	-5.6540	-5.6500
68.382	12.11	-5.6560	-5.6600
68.402	12.11	-5.6590	-5.6600
68.422	12.11	-5.6600	-5.6600
68.442	12.11	-5.6620	-5.6600
68.462	12.12	-5.6630	-5.6600
68.482	12.12	-5.6650	-5.6600
68.502	12.13	-5.6660	-5.6700
68.522	12.13	-5.6680	-5.6700
68.542	12.13	-5.6690	-5.6700
68.562	12.13	-5.6710	-5.6700
68.582	12.13	-5.6720	-5.6700
68.602	12.13	-5.6740	-5.6700
68.622	12.13	-5.6770	-5.6800
68.642	12.13	-5.6780	-5.6800
68.662	12.13	-5.6800	-5.6800
68.682	12.13	-5.6810	-5.6800
68.702	12.14	-5.6830	-5.6800
68.722	12.14	-5.6840	-5.6800
68.742	12.14	-5.6860	-5.6900
68.762	12.14	-5.6880	-5.6900
68.782	12.14	-5.6890	-5.6900
68.802	12.15	-5.6910	-5.6900
68.822	12.15	-5.6920	-5.6900
68.842	12.15	-5.6950	-5.7000
68.862	12.15	-5.6970	-5.7000
68.882	12.16	-5.6980	-5.7000
68.902	12.16	-5.7000	-5.7000
68.922	12.16	-5.7010	-5.7000
68.942	12.16	-5.7030	-5.7000
68.962	12.17	-5.7040	-5.7000
68.982	12.17	-5.7060	-5.7100
69.002	12.17	-5.7070	-5.7100
69.022	12.17	-5.7090	-5.7100
69.042	12.17	-5.7120	-5.7100
69.062	12.17	-5.7130	-5.7100
69.082	12.17	-5.7150	-5.7100
69.102	12.17	-5.7160	-5.7200
69.122	12.18	-5.7180	-5.7200
69.142	12.18	-5.7200	-5.7200
69.162	12.18	-5.7210	-5.7200
69.182	12.19	-5.7230	-5.7200
69.202	12.19	-5.7240	-5.7200
69.222	12.19	-5.7260	-5.7300
69.242	12.20	-5.7290	-5.7300
69.262	12.20	-5.7300	-5.7300
69.282	12.20	-5.7320	-5.7300
69.302	12.20	-5.7330	-5.7300
69.322	12.20	-5.7350	-5.7300
69.342	12.20	-5.7360	-5.7400
69.362	12.20	-5.7380	-5.7400
69.382	12.20	-5.7390	-5.7400
69.402	12.21	-5.7410	-5.7400
69.422	12.21	-5.7420	-5.7400
69.442	12.22	-5.7440	-5.7400
69.462	12.22	-5.7470	-5.7500
69.482	12.22	-5.7490	-5.7500
69.502	12.22	-5.7500	-5.7500
69.522	12.23	-5.7520	-5.7500
69.542	12.23	-5.7530	-5.7500
69.562	12.23	-5.7550	-5.7500
69.582	12.23	-5.7560	-5.7600
69.602	12.23	-5.7580	-5.7600
69.622	12.23	-5.7590	-5.7600
69.642	12.24	-5.7610	-5.7600
69.662	12.24	-5.7640	-5.7600
69.682	12.24	-5.7650	-5.7700
69.702	12.24	-5.7670	-5.7700
69.722	12.24	-5.7680	-5.7700
69.742	12.24	-5.7700	-5.7700
69.762	12.24	-5.7710	-5.7700
69.782	12.24	-5.7730	-5.7700
69.802	12.25	-5.7740	-5.7700
69.822	12.25	-5.7760	-5.7800
69.842	12.25	-5.7770	-5.7800
69.862	12.26	-5.7790	-5.7800
69.882	12.26	-5.7810	-5.7800
69.902	12.26	-5.7840	-5.7800
69.922	12.26	-5.7850	-5.7900
69.942	12.26	-5.7870	-5.7900
69.962	12.26	-5.7880	-5.7900
69.982	12.27	-5.7900	-5.7900
70.002	12.27	-5.7910	-5.7900
70.022	12.27	-5.7930	-5.7900
70.042	12.28	-5.7940	-5.7900
70.062	12.28	-5.7960	-5.8000
70.082	12.28	-5.7970	-5.8000
70.102	12.28	-5.7990	-5.8000
70.122	12.28	-5.8020	-5.8000
