[Head]
Converter = SampleTxtConverter
Version = 1
[Item]
SampleID = Exp343.2
TestDate = 2025-06-04
Operator = 
Length = 85
Width = 20
Thickness = 0.117
So = 2.34
Lo = 100
Fm = 26.64
Rm = 11.3846153
Bf(kN/mm) = 1.332
Fb = -0.05
Rb = -0.0213675
Fy = /
Ry = 
E(GPa) = -0.1140599
Slope = -2.669003
[Curve]
[Specimen0]
Time	Load	Extension	Displacement
90.204	13.92	-7.4760	-7.4800
90.224	13.92	-7.4770	-7.4800
90.244	13.93	-7.4790	-7.4800
90.264	13.93	-7.4820	-7.4800
90.284	13.93	-7.4830	-7.4800
90.304	13.93	-7.4850	-7.4800
90.324	13.94	-7.4860	-7.4900
90.344	13.94	-7.4880	-7.4900
90.364	13.94	-7.4890	-7.4900
90.384	13.94	-7.4910	-7.4900
90.404	13.94	-7.4920	-7.4900
90.424	13.94	-7.4940	-7.4900
90.444	13.95	-7.4950	-7.5000
90.464	13.95	-7.4970	-7.5000
90.484	13.95	-7.5000	-7.5000
90.504	13.95	-7.5020	-7.5000
90.524	13.96	-7.5030	-7.5000
90.544	13.96	-7.5050	-7.5000
90.564	13.96	-7.5060	-7.5100
90.584	13.96	-7.5080	-7.5100
90.604	13.97	-7.5090	-7.5100
90.624	13.97	-7.5110	-7.5100
90.644	13.97	-7.5120	-7.5100
90.664	13.97	-7.5140	-7.5100
90.684	13.97	-7.5150	-7.5200
90.704	13.97	-7.5180	-7.5200
90.724	13.97	-7.5200	-7.5200
90.744	13.98	-7.5210	-7.5200
90.764	13.98	-7.5230	-7.5200
90.784	13.98	-7.5240	-7.5200
90.804	13.98	-7.5260	-7.5300
90.824	13.98	-7.5270	-7.5300
90.844	13.99	-7.5290	-7.5300
90.864	13.99	-7.5310	-7.5300
90.884	13.99	-7.5320	-7.5300
90.904	13.99	-7.5340	-7.5300
90.924	14.00	-7.5370	-7.5400
90.944	14.00	-7.5380	-7.5400
90.964	14.00	-7.5400	-7.5400
90.984	14.01	-7.5410	-7.5400
91.004	14.01	-7.5430	-7.5400
91.024	14.01	-7.5440	-7.5400
91.044	14.01	-7.5460	-7.5500
91.064	14.01	-7.5470	-7.5500
91.084	14.01	-7.5490	-7.5500
91.104	14.01	-7.5500	-7.5500
91.124	14.02	-7.5530	-7.5500
91.144	14.02	-7.5550	-7.5500
91.164	14.03	-7.5560	-7.5600
91.184	14.03	-7.5580	-7.5600
91.204	14.03	-7.5590	-7.5600
91.224	14.03	-7.5610	-7.5600
91.244	14.03	-7.5630	-7.5600
91.264	14.04	-7.5640	-7.5600
91.284	14.04	-7.5660	-7.5700
91.304	14.04	-7.5670	-7.5700
91.324	14.04	-7.5690	-7.5700
91.344	14.04	-7.5720	-7.5700
91.364	14.04	-7.5730	-7.5700
91.384	14.04	-7.5750	-7.5700
91.404	14.05	-7.5760	-7.5800
91.424	14.05	-7.5780	-7.5800
91.444	14.05	-7.5790	-7.5800
91.464	14.06	-7.5810	-7.5800
91.484	14.06	-7.5820	-7.5800
91.504	14.06	-7.5840	-7.5800
91.524	14.06	-7.5850	-7.5900
91.544	14.06	-7.5880	-7.5900
91.564	14.07	-7.5900	-7.5900
91.584	14.07	-7.5920	-7.5900
91.604	14.07	-7.5930	-7.5900
91.624	14.07	-7.5950	-7.5900
91.644	14.07	-7.5960	-7.6000
91.664	14.08	-7.5980	-7.6000
91.684	14.08	-7.5990	-7.6000
91.704	14.09	-7.6010	-7.6000
91.724	14.09	-7.6020	-7.6000
91.744	14.09	-7.6040	-7.6000
91.764	14.09	-7.6050	-7.6100
91.784	14.09	-7.6080	-7.6100
91.804	14.09	-7.6100	-7.6100
91.824	14.09	-7.6110	-7.6100
91.844	14.09	-7.6130	-7.6100
91.864	14.10	-7.6140	-7.6100
91.884	14.10	-7.6160	-7.6200
91.904	14.10	-7.6170	-7.6200
91.924	14.10	-7.6190	-7.6200
91.944	14.11	-7.6200	-7.6200
91.964	14.11	-7.6240	-7.6200
91.984	14.11	-7.6250	-7.6300
92.004	14.12	-7.6270	-7.6300
92.024	14.12	-7.6280	-7.6300
92.044	14.12	-7.6300	-7.6300
92.064	14.12	-7.6310	-7.6300
92.084	14.12	-7.6330	-7.6300
92.104	14.12	-7.6340	-7.6300
92.124	14.13	-7.6360	-7.6400
92.144	14.13	-7.6370	-7.6400
92.164	14.13	-7.6390	-7.6400
92.184	14.13	-7.6400	-7.6400
92.204	14.13	-7.6420	-7.6400
92.224	14.13	-7.6450	-7.6400
92.244	14.13	-7.6460	-7.6500
92.264	14.13	-7.6480	-7.6500
92.284	14.13	-7.6490	-7.6500
92.304	14.14	-7.6510	-7.6500
92.324	14.14	-7.6520	-7.6500
92.344	14.15	-7.6540	-7.6500
92.364	14.15	-7.6560	-7.6600
92.384	14.15	-7.6570	-7.6600
92.404	14.15	-7.6600	-7.6600
92.424	14.15	-7.6620	-7.6600
92.444	14.16	-7.6630	-7.6600
92.464	14.16	-7.6650	-7.6600
92.484	14.16	-7.6660	-7.6700
92.504	14.16	-7.6680	-7.6700
92.524	14.16	-7.6690	-7.6700
92.544	14.16	-7.6710	-7.6700
92.564	14.16	-7.6720	-7.6700
92.584	14.17	-7.6740	-7.6700
92.604	14.17	-7.6750	-7.6800
92.624	14.17	-7.6770	-7.6800
92.644	14.17	-7.6780	-7.6800
92.664	14.18	-7.6810	-7.6800
92.684	14.18	-7.6830	-7.6800
92.704	14.18	-7.6850	-7.6800
92.724	14.18	-7.6860	-7.6900
92.744	14.18	-7.6880	-7.6900
92.764	14.18	-7.6890	-7.6900
92.784	14.18	-7.6910	-7.6900
92.804	14.19	-7.6920	-7.6900
92.824	14.19	-7.6950	-7.7000
92.844	14.19	-7.6970	-7.7000
92.864	14.20	-7.6980	-7.7000
92.884	14.20	-7.7000	-7.7000
92.904	14.20	-7.7010	-7.7000
92.924	14.20	-7.7030	-7.7000
92.944	14.20	-7.7040	-7.7000
92.964	14.20	-7.7060	-7.7100
92.984	14.20	-7.7070	-7.7100
93.004	14.21	-7.7090	-7.7100
93.024	14.21	-7.7100	-7.7100
93.044	14.21	-7.7120	-7.7100
93.064	14.21	-7.7130	-7.7100
93.084	14.21	-7.7170	-7.7200
93.104	14.21	-7.7180	-7.7200
93.124	14.21	-7.7200	-7.7200
93.144	14.21	-7.7210	-7.7200
93.164	14.22	-7.7230	-7.7200
93.184	14.22	-7.7240	-7.7200
93.204	14.23	-7.7260	-7.7300
93.224	14.23	-7.7270	-7.7300
93.244	14.23	-7.7290	-7.7300
93.264	14.23	-7.7320	-7.7300
93.284	14.23	-7.7330	-7.7300
93.304	14.23	-7.7350	-7.7300
93.324	14.23	-7.7360	-7.7400
93.344	14.24	-7.7380	-7.7400
93.364	14.24	-7.7390	-7.7400
93.384	14.24	-7.7410	-7.7400
93.404	14.24	-7.7420	-7.7400
93.424	14.25	-7.7440	-7.7400
93.444	14.25	-7.7450	-7.7500
93.464	14.25	-7.7470	-7.7500
93.484	14.25	-7.7490	-7.7500
93.504	14.25	-7.7500	-7.7500
93.524	14.25	-7.7530	-7.7500
93.544	14.25	-7.7550	-7.7500
93.564	14.25	-7.7560	-7.7600
93.584	14.25	-7.7580	-7.7600
93.604	14.25	-7.7590	-7.7600
93.624	14.26	-7.7610	-7.7600
93.644	14.26	-7.7620	-7.7600
93.664	14.26	-7.7640	-7.7600
93.684	14.27	-7.7670	-7.7700
93.704	14.27	-7.7680	-7.7700
93.724	14.27	-7.7700	-7.7700
93.744	14.27	-7.7710	-7.7700
93.764	14.28	-7.7730	-7.7700
93.784	14.28	-7.7740	-7.7700
93.804	14.28	-7.7760	-7.7800
93.824	14.28	-7.7770	-7.7800
93.844	14.28	-7.7790	-7.7800
93.864	14.28	-7.7810	-7.7800
93.884	14.28	-7.7820	-7.7800
93.904	14.28	-7.7840	-7.7800
93.924	14.28	-7.7850	-7.7900
93.944	14.28	-7.7880	-7.7900
93.964	14.28	-7.7900	-7.7900
93.984	14.28	-7.7910	-7.7900
94.004	14.28	-7.7930	-7.7900
94.024	14.28	-7.7940	-7.7900
94.044	14.29	-7.7960	-7.8000
94.064	14.29	-7.7970	-7.8000
94.084	14.29	-7.7990	-7.8000
94.104	14.29	-7.8020	-7.8000
94.124	14.30	-7.8030	-7.8000
94.144	14.30	-7.8050	-7.8000
94.164	14.30	-7.8060	-7.8100
94.184	14.30	-7.8080	-7.8100
94.204	14.30	-7.8100	-7.8100
94.224	14.31	-7.8110	-7.8100
94.244	14.31	-7.8130	-7.8100
94.264	14.31	-7.8140	-7.8100
94.284	14.31	-7.8160	-7.8200
94.304	14.31	-7.8170	-7.8200
94.324	14.31	-7.8190	-7.8200
94.344	14.32	-7.8200	-7.8200
94.364	14.32	-7.8230	-7.8200
94.384	14.32	-7.8250	-7.8200
94.404	14.32	-7.8260	-7.8300
94.424	14.32	-7.8280	-7.8300
94.444	14.32	-7.8290	-7.8300
94.464	14.32	-7.8310	-7.8300
94.484	14.32	-7.8320	-7.8300
94.504	14.32	-7.8340	-7.8300
94.524	14.33	-7.8350	-7.8400
94.544	14.33	-7.8380	-7.8400
94.564	14.34	-7.8400	-7.8400
94.584	14.34	-7.8420	-7.8400
94.604	14.34	-7.8430	-7.8400
94.624	14.34	-7.8450	-7.8400
94.644	14.34	-7.8460	-7.8500
94.664	14.34	-7.8480	-7.8500
94.684	14.34	-7.8490	-7.8500
94.704	14.35	-7.8510	-7.8500
94.724	14.35	-7.8520	-7.8500
94.744	14.35	-7.8540	-7.8500
94.764	14.35	-7.8570	-7.8600
94.784	14.35	-7.8580	-7.8600
94.804	14.35	-7.8600	-7.8600
94.824	14.36	-7.8610	-7.8600
94.844	14.36	-7.8630	-7.8600
94.864	14.36	-7.8640	-7.8600
94.884	14.36	-7.8660	-7.8700
94.904	14.36	-7.8670	-7.8700
94.924	14.36	-7.8690	-7.8700
94.944	14.36	-7.8700	-7.8700
94.964	14.36	-7.8720	-7.8700
94.984	14.36	-7.8750	-7.8800
95.004	14.36	-7.8770	-7.8800
95.024	14.37	-7.8780	-7.8800
95.044	14.37	-7.8800	-7.8800
95.064	14.37	-7.8810	-7.8800
95.084	14.37	-7.8830	-7.8800
95.104	14.37	-7.8840	-7.8800
95.124	14.37	-7.8860	-7.8900
95.144	14.37	-7.8870	-7.8900
95.164	14.37	-7.8890	-7.8900
95.184	14.38	-7.8900	-7.8900
95.204	14.38	-7.8930	-7.8900
95.224	14.38	-7.8950	-7.8900
95.244	14.38	-7.8960	-7.9000
95.264	14.39	-7.8980	-7.9000
95.284	14.39	-7.8990	-7.9000
95.304	14.39	-7.9010	-7.9000
95.324	14.39	-7.9020	-7.9000
95.344	14.39	-7.9040	-7.9000
95.364	14.39	-7.9060	-7.9100
95.384	14.39	-7.9070	-7.9100
95.404	14.39	-7.9090	-7.9100
95.424	14.39	-7.9120	-7.9100
95.444	14.40	-7.9130	-7.9100
95.464	14.40	-7.9150	-7.9100
95.484	14.40	-7.9160	-7.9200
95.504	14.41	-7.9180	-7.9200
95.524	14.41	-7.9190	-7.9200
95.544	14.41	-7.9210	-7.9200
95.564	14.41	-7.9220	-7.9200
95.584	14.41	-7.9240	-7.9200
95.604	14.41	-7.9270	-7.9300
95.624	14.41	-7.9280	-7.9300
95.644	14.42	-7.9300	-7.9300
95.664	14.42	-7.9310	-7.9300
95.684	14.42	-7.9330	-7.9300
95.704	14.42	-7.9350	-7.9300
95.724	14.42	-7.9360	-7.9400
95.744	14.42	-7.9380	-7.9400
95.764	14.43	-7.9390	-7.9400
95.784	14.43	-7.9410	-7.9400
95.804	14.43	-7.9420	-7.9400
95.824	14.43	-7.9440	-7.9400
95.844	14.43	-7.9450	-7.9500
95.864	14.43	-7.9480	-7.9500
95.884	14.43	-7.9500	-7.9500
95.904	14.43	-7.9510	-7.9500
95.924	14.44	-7.9530	-7.9500
95.944	14.44	-7.9540	-7.9500
95.964	14.44	-7.9560	-7.9600
95.984	14.44	-7.9570	-7.9600
96.004	14.45	-7.9590	-7.9600
96.024	14.45	-7.9600	-7.9600
96.044	14.45	-7.9630	-7.9600
96.064	14.45	-7.9650	-7.9600
96.084	14.46	-7.9670	-7.9700
96.104	14.46	-7.9680	-7.9700
96.124	14.46	-7.9700	-7.9700
96.144	14.46	-7.9710	-7.9700
96.164	14.46	-7.9730	-7.9700
96.184	14.46	-7.9740	-7.9700
96.204	14.46	-7.9760	-7.9800
96.224	14.46	-7.9770	-7.9800
96.244	14.46	-7.9790	-7.9800
96.264	14.46	-7.9800	-7.9800
96.284	14.46	-7.9830	-7.9800
96.304	14.47	-7.9850	-7.9800
96.324	14.47	-7.9860	-7.9900
96.344	14.47	-7.9880	-7.9900
96.364	14.48	-7.9890	-7.9900
96.384	14.48	-7.9910	-7.9900
96.404	14.48	-7.9920	-7.9900
96.424	14.49	-7.9940	-7.9900
96.444	14.49	-7.9950	-8.0000
96.464	14.49	-7.9990	-8.0000
96.484	14.49	-8.0000	-8.0000
96.504	14.49	-8.0020	-8.0000
96.524	14.49	-8.0030	-8.0000
96.544	14.49	-8.0050	-8.0000
96.564	14.49	-8.0060	-8.0100
96.584	14.49	-8.0080	-8.0100
96.604	14.49	-8.0090	-8.0100
96.624	14.49	-8.0110	-8.0100
96.644	14.49	-8.0120	-8.0100
96.664	14.49	-8.0140	-8.0100
96.684	14.50	-8.0150	-8.0200
96.704	14.50	-8.0170	-8.0200
96.724	14.50	-8.0200	-8.0200
96.744	14.50	-8.0210	-8.0200
96.764	14.50	-8.0230	-8.0200
96.784	14.51	-8.0240	-8.0200
96.804	14.51	-8.0260	-8.0300
96.824	14.51	-8.0270	-8.0300
96.844	14.51	-8.0290	-8.0300
96.864	14.51	-8.0310	-8.0300
96.884	14.52	-8.0320	-8.0300
96.904	14.52	-8.0350	-8.0400
96.924	14.52	-8.0370	-8.0400
96.944	14.52	-8.0380	-8.0400
96.964	14.52	-8.0400	-8.0400
96.984	14.52	-8.0410	-8.0400
97.004	14.53	-8.0430	-8.0400
97.024	14.53	-8.0440	-8.0400
97.044	14.53	-8.0460	-8.0500
97.064	14.53	-8.0470	-8.0500
97.084	14.53	-8.0490	-8.0500
97.104	14.53	-8.0500	-8.0500
97.124	14.53	-8.0520	-8.0500
97.144	14.53	-8.0530	-8.0500
97.164	14.53	-8.0560	-8.0600
97.184	14.54	-8.0580	-8.0600
97.204	14.54	-8.0600	-8.0600
97.224	14.54	-8.0610	-8.0600
97.244	14.54	-8.0630	-8.0600
97.264	14.54	-8.0640	-8.0600
97.284	14.55	-8.0660	-8.0700
97.304	14.55	-8.0670	-8.0700
97.324	14.55	-8.0700	-8.0700
97.344	14.56	-8.0720	-8.0700
97.364	14.56	-8.0730	-8.0700
97.384	14.56	-8.0750	-8.0700
97.404	14.56	-8.0760	-8.0800
97.424	14.56	-8.0780	-8.0800
97.444	14.56	-8.0790	-8.0800
97.464	14.56	-8.0810	-8.0800
97.484	14.56	-8.0820	-8.0800
97.504	14.57	-8.0840	-8.0800
97.524	14.57	-8.0850	-8.0900
97.544	14.57	-8.0870	-8.0900
97.564	14.57	-8.0900	-8.0900
97.584	14.57	-8.0920	-8.0900
97.604	14.57	-8.0930	-8.0900
97.624	14.58	-8.0950	-8.0900
97.644	14.58	-8.0960	-8.1000
97.664	14.58	-8.0980	-8.1000
97.684	14.58	-8.0990	-8.1000
97.704	14.58	-8.1010	-8.1000
97.724	14.58	-8.1020	-8.1000
97.744	14.58	-8.1040	-8.1000
97.764	14.59	-8.1070	-8.1100
97.784	14.59	-8.1080	-8.1100
97.804	14.59	-8.1100	-8.1100
97.824	14.59	-8.1110	-8.1100
97.844	14.59	-8.1130	-8.1100
97.864	14.59	-8.1140	-8.1100
97.884	14.59	-8.1160	-8.1200
97.904	14.59	-8.1170	-8.1200
97.924	14.60	-8.1190	-8.1200
97.944	14.60	-8.1200	-8.1200
97.964	14.60	-8.1220	-8.1200
97.984	14.60	-8.1250	-8.1300
98.004	14.60	-8.1270	-8.1300
98.024	14.60	-8.1280	-8.1300
98.044	14.61	-8.1300	-8.1300
98.064	14.61	-8.1310	-8.1300
98.084	14.61	-8.1330	-8.1300
98.104	14.61	-8.1340	-8.1300
98.124	14.61	-8.1360	-8.1400
98.144	14.62	-8.1370	-8.1400
98.164	14.62	-8.1390	-8.1400
98.184	14.62	-8.1400	-8.1400
98.204	14.62	-8.1430	-8.1400
98.224	14.62	-8.1450	-8.1400
98.244	14.62	-8.1460	-8.1500
98.264	14.62	-8.1480	-8.1500
98.284	14.62	-8.1490	-8.1500
98.304	14.63	-8.1510	-8.1500
98.324	14.63	-8.1520	-8.1500
98.344	14.63	-8.1540	-8.1500
98.364	14.63	-8.1560	-8.1600
98.384	14.64	-8.1570	-8.1600
98.404	14.64	-8.1590	-8.1600
98.424	14.64	-8.1620	-8.1600
98.444	14.64	-8.1630	-8.1600
98.464	14.64	-8.1650	-8.1600
98.484	14.64	-8.1660	-8.1700
98.504	14.64	-8.1680	-8.1700
98.524	14.64	-8.1690	-8.1700
98.544	14.64	-8.1710	-8.1700
98.564	14.65	-8.1720	-8.1700
98.584	14.65	-8.1740	-8.1700
98.604	14.65	-8.1750	-8.1800
98.624	14.65	-8.1770	-8.1800
98.644	14.65	-8.1800	-8.1800
98.664	14.65	-8.1810	-8.1800
98.684	14.65	-8.1830	-8.1800
98.704	14.66	-8.1850	-8.1800
98.724	14.66	-8.1860	-8.1900
98.744	14.66	-8.1880	-8.1900
98.764	14.66	-8.1890	-8.1900
98.784	14.66	-8.1910	-8.1900
98.804	14.66	-8.1920	-8.1900
98.824	14.67	-8.1940	-8.1900
98.844	14.67	-8.1970	-8.2000
98.864	14.67	-8.1980	-8.2000
98.884	14.67	-8.2000	-8.2000
98.904	14.67	-8.2010	-8.2000
98.924	14.67	-8.2030	-8.2000
98.944	14.68	-8.2040	-8.2000
98.964	14.68	-8.2060	-8.2100
98.984	14.68	-8.2070	-8.2100
99.004	14.68	-8.2090	-8.2100
99.024	14.68	-8.2100	-8.2100
99.044	14.68	-8.2120	-8.2100
99.064	14.68	-8.2150	-8.2100
99.084	14.68	-8.2170	-8.2200
99.104	14.68	-8.2180	-8.2200
99.124	14.69	-8.2200	-8.2200
99.144	14.69	-8.2210	-8.2200
99.164	14.69	-8.2230	-8.2200
99.184	14.69	-8.2240	-8.2200
99.204	14.70	-8.2260	-8.2300
99.224	14.70	-8.2270	-8.2300
99.244	14.70	-8.2290	-8.2300
99.264	14.70	-8.2320	-8.2300
99.284	14.70	-8.2330	-8.2300
99.304	14.70	-8.2350	-8.2300
99.324	14.71	-8.2360	-8.2400
99.344	14.71	-8.2380	-8.2400
99.364	14.71	-8.2390	-8.2400
99.384	14.71	-8.2410	-8.2400
99.404	14.71	-8.2420	-8.2400
99.424	14.72	-8.2440	-8.2400
99.444	14.72	-8.2450	-8.2500
99.464	14.72	-8.2470	-8.2500
99.484	14.72	-8.2490	-8.2500
99.504	14.72	-8.2520	-8.2500
99.524	14.72	-8.2530	-8.2500
99.544	14.72	-8.2550	-8.2500
99.564	14.72	-8.2560	-8.2600
99.584	14.72	-8.2580	-8.2600
99.604	14.72	-8.2590	-8.2600
99.624	14.73	-8.2610	-8.2600
99.644	14.73	-8.2620	-8.2600
99.664	14.74	-8.2650	-8.2700
99.684	14.74	-8.2670	-8.2700
99.704	14.74	-8.2680	-8.2700
99.724	14.74	-8.2700	-8.2700
99.744	14.74	-8.2710	-8.2700
99.764	14.74	-8.2730	-8.2700
99.784	14.74	-8.2740	-8.2700
99.804	14.74	-8.2760	-8.2800
99.824	14.74	-8.2770	-8.2800
99.844	14.75	-8.2790	-8.2800
99.864	14.75	-8.2810	-8.2800
99.884	14.75	-8.2820	-8.2800
99.904	14.75	-8.2840	-8.2800
99.924	14.75	-8.2850	-8.2900
99.944	14.75	-8.2880	-8.2900
99.964	14.75	-8.2900	-8.2900
99.984	14.76	-8.2910	-8.2900
100.004	14.76	-8.2930	-8.2900
100.024	14.76	-8.2940	-8.2900
100.044	14.76	-8.2960	-8.3000
100.064	14.76	-8.2970	-8.3000
100.084	14.76	-8.2990	-8.3000
100.104	14.77	-8.3000	-8.3000
100.124	14.77	-8.3030	-8.3000
100.144	14.77	-8.3050	-8.3000
100.164	14.78	-8.3060	-8.3100
100.184	14.78	-8.3080	-8.3100
100.204	14.78	-8.3100	-8.3100
100.224	14.78	-8.3110	-8.3100
100.244	14.78	-8.3130	-8.3100
100.264	14.78	-8.3140	-8.3100
100.284	14.78	-8.3160	-8.3200
100.304	14.78	-8.3170	-8.3200
100.324	14.78	-8.3190	-8.3200
100.344	14.79	-8.3200	-8.3200
100.364	14.79	-8.3230	-8.3200
100.384	14.79	-8.3250	-8.3200
100.404	14.79	-8.3260	-8.3300
100.424	14.80	-8.3280	-8.3300
100.444	14.80	-8.3290	-8.3300
100.464	14.80	-8.3310	-8.3300
100.484	14.80	-8.3320	-8.3300
100.504	14.80	-8.3340	-8.3300
100.524	14.80	-8.3370	-8.3400
100.544	14.80	-8.3380	-8.3400
100.564	14.81	-8.3400	-8.3400
100.584	14.81	-8.3420	-8.3400
100.604	14.81	-8.3430	-8.3400
100.624	14.81	-8.3450	-8.3400
100.644	14.81	-8.3460	-8.3500
100.664	14.81	-8.3480	-8.3500
100.684	14.82	-8.3490	-8.3500
100.704	14.82	-8.3510	-8.3500
100.724	14.82	-8.3520	-8.3500
100.744	14.82	-8.3540	-8.3500
100.764	14.82	-8.3550	-8.3600
100.784	14.82	-8.3580	-8.3600
100.804	14.82	-8.3600	-8.3600
100.824	14.82	-8.3610	-8.3600
100.844	14.82	-8.3630	-8.3600
100.864	14.83	-8.3640	-8.3600
100.884	14.83	-8.3660	-8.3700
100.904	14.83	-8.3670	-8.3700
100.924	14.83	-8.3690	-8.3700
100.944	14.83	-8.3700	-8.3700
100.964	14.84	-8.3740	-8.3700
100.984	14.84	-8.3750	-8.3800
101.004	14.84	-8.3770	-8.3800
101.024	14.84	-8.3780	-8.3800
101.044	14.85	-8.3800	-8.3800
101.064	14.85	-8.3810	-8.3800
101.084	14.85	-8.3830	-8.3800
101.104	14.85	-8.3840	-8.3800
101.124	14.85	-8.3860	-8.3900
101.144	14.85	-8.3870	-8.3900
101.164	14.85	-8.3890	-8.3900
101.184	14.85	-8.3900	-8.3900
101.204	14.85	-8.3930	-8.3900
101.224	14.85	-8.3950	-8.3900
101.244	14.85	-8.3960	-8.4000
101.264	14.85	-8.3980	-8.4000
101.284	14.85	-8.3990	-8.4000
101.304	14.86	-8.4010	-8.4000
101.324	14.86	-8.4020	-8.4000
101.344	14.86	-8.4040	-8.4000
101.364	14.87	-8.4060	-8.4100
101.384	14.87	-8.4090	-8.4100
101.404	14.87	-8.4100	-8.4100
101.424	14.87	-8.4120	-8.4100
101.444	14.87	-8.4130	-8.4100
101.464	14.87	-8.4150	-8.4100
101.484	14.87	-8.4160	-8.4200
101.504	14.87	-8.4180	-8.4200
101.524	14.88	-8.4190	-8.4200
101.544	14.88	-8.4210	-8.4200
101.564	14.88	-8.4220	-8.4200
101.584	14.88	-8.4240	-8.4200
101.604	14.88	-8.4250	-8.4300
101.624	14.88	-8.4270	-8.4300
101.644	14.88	-8.4300	-8.4300
101.664	14.88	-8.4310	-8.4300
101.684	14.88	-8.4330	-8.4300
101.704	14.89	-8.4350	-8.4300
101.724	14.89	-8.4360	-8.4400
101.744	14.89	-8.4380	-8.4400
101.764	14.89	-8.4390	-8.4400
101.784	14.89	-8.4410	-8.4400
101.804	14.90	-8.4420	-8.4400
101.824	14.90	-8.4450	-8.4500
101.844	14.90	-8.4470	-8.4500
101.864	14.90	-8.4480	-8.4500
101.884	14.90	-8.4500	-8.4500
101.904	14.90	-8.4510	-8.4500
101.924	14.91	-8.4530	-8.4500
101.944	14.91	-8.4540	-8.4500
101.964	14.91	-8.4560	-8.4600
101.984	14.91	-8.4570	-8.4600
102.004	14.91	-8.4590	-8.4600
102.024	14.92	-8.4600	-8.4600
102.044	14.92	-8.4630	-8.4600
102.064	14.92	-8.4650	-8.4600
102.084	14.92	-8.4670	-8.4700
102.104	14.92	-8.4680	-8.4700
102.124	14.92	-8.4700	-8.4700
102.144	14.92	-8.4710	-8.4700
102.164	14.92	-8.4730	-8.4700
102.184	14.92	-8.4740	-8.4700
102.204	14.92	-8.4760	-8.4800
102.224	14.92	-8.4770	-8.4800
102.244	14.92	-8.4800	-8.4800
102.264	14.93	-8.4820	-8.4800
102.284	14.93	-8.4830	-8.4800
102.304	14.93	-8.4850	-8.4800
102.324	14.94	-8.4860	-8.4900
102.344	14.94	-8.4880	-8.4900
102.364	14.94	-8.4890	-8.4900
102.384	14.94	-8.4910	-8.4900
102.404	14.95	-8.4920	-8.4900
102.424	14.95	-8.4940	-8.4900
102.444	14.95	-8.4950	-8.5000
102.464	14.95	-8.4990	-8.5000
102.484	14.95	-8.5000	-8.5000
102.504	14.95	-8.5020	-8.5000
102.524	14.95	-8.5030	-8.5000
102.544	14.95	-8.5050	-8.5000
102.564	14.95	-8.5060	-8.5100
102.584	14.95	-8.5080	-8.5100
102.604	14.96	-8.5090	-8.5100
102.624	14.96	-8.5110	-8.5100
102.644	14.96	-8.5120	-8.5100
102.664	14.96	-8.5140	-8.5100
102.684	14.96	-8.5150	-8.5200
102.704	14.96	-8.5180	-8.5200
102.724	14.96	-8.5200	-8.5200
102.744	14.97	-8.5210	-8.5200
102.764	14.97	-8.5230	-8.5200
102.784	14.98	-8.5240	-8.5200
102.804	14.98	-8.5260	-8.5300
102.824	14.98	-8.5270	-8.5300
102.844	14.98	-8.5290	-8.5300
102.864	14.98	-8.5310	-8.5300
102.884	14.98	-8.5340	-8.5300
102.904	14.98	-8.5350	-8.5400
102.924	14.98	-8.5370	-8.5400
102.944	14.99	-8.5380	-8.5400
102.964	14.99	-8.5400	-8.5400
102.984	14.99	-8.5410	-8.5400
103.004	14.99	-8.5430	-8.5400
103.024	14.99	-8.5440	-8.5400
103.044	14.99	-8.5460	-8.5500
103.064	14.99	-8.5470	-8.5500
103.084	15.00	-8.5490	-8.5500
103.104	15.00	-8.5500	-8.5500
103.124	15.00	-8.5520	-8.5500
103.144	15.00	-8.5550	-8.5500
103.164	15.00	-8.5560	-8.5600
103.184	15.00	-8.5580	-8.5600
103.204	15.01	-8.5600	-8.5600
103.224	15.01	-8.5610	-8.5600
103.244	15.01	-8.5630	-8.5600
103.264	15.01	-8.5640	-8.5600
103.284	15.02	-8.5660	-8.5700
103.304	15.02	-8.5670	-8.5700
103.324	15.02	-8.5700	-8.5700
103.344	15.02	-8.5720	-8.5700
103.364	15.02	-8.5730	-8.5700
103.384	15.03	-8.5750	-8.5700
103.404	15.03	-8.5760	-8.5800
103.424	15.03	-8.5780	-8.5800
103.444	15.03	-8.5790	-8.5800
103.464	15.03	-8.5810	-8.5800
103.484	15.03	-8.5820	-8.5800
103.504	15.04	-8.5840	-8.5800
103.524	15.04	-8.5850	-8.5900
103.544	15.04	-8.5870	-8.5900
103.564	15.04	-8.5880	-8.5900
103.584	15.04	-8.5920	-8.5900
103.604	15.04	-8.5930	-8.5900
103.624	15.05	-8.5950	-8.5900
103.644	15.05	-8.5960	-8.6000
103.664	15.05	-8.5980	-8.6000
103.684	15.05	-8.5990	-8.6000
103.704	15.05	-8.6010	-8.6000
103.724	15.06	-8.6020	-8.6000
103.744	15.06	-8.6040	-8.6000
103.764	15.06	-8.6070	-8.6100
103.784	15.07	-8.6080	-8.6100
103.804	15.07	-8.6100	-8.6100
103.824	15.07	-8.6110	-8.6100
103.844	15.08	-8.6130	-8.6100
103.864	15.08	-8.6140	-8.6100
103.884	15.08	-8.6160	-8.6200
103.904	15.08	-8.6170	-8.6200
103.924	15.08	-8.6190	-8.6200
103.944	15.08	-8.6200	-8.6200
103.964	15.08	-8.6240	-8.6200
